,Tweet URL,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Type,Date posted,Content type,Likes,Replies,Retweets,Reasoning,Likes (z-scores),Replies (z-scores),Retweets (z-scores),Tweet is Text,Tweet is Image,Tweet is Video,Tweet is URL,Tweet is Reply,Tweet is QuoteTweet,Account is Identified,Account is Anonymous,Account is Media,Content is Rational,Content is Emotional,Content is Transactional,Tweet (processed),Token count
243,https://twitter.com/thegeekykid/status/981373383249047554,@thegeekykid,thegeekykid,,,09/10/2023 0:00:00,138.0,159.0,,"Daya pa more Madam Leni #FakeVp RT 
@InaReformina
: Source: Unused/excess ballots for Municipality of Baao, Camarines Sur discovered (1/2)",Text,04/04/18 3:30,Emotional,0.0,0.0,0.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.19371707245216838,1,0,0,0,0,0,0,0,0,0,1,0,"['daya', 'madam', 'leni', 'rt', 'source', 'ballots', 'municipality', 'baao', 'camarines', 'sur', 'discovered']",11
244,https://twitter.com/merlinnimimnida/status/981384091726761985,@merlinnimimnida,merlin,,,14/02/2023 00:00:00,20.0,155.0,,"Thank you, for sharing this news! Thank you for letting us know! LENI IS CONFIDENT THAT SHE WILL WIN WITH THIS RECOUNT. BECAUSE THEY ALREADY TAMPERED EVERYTHING. HAYUP SA HAYUP! #FakeVP #LeniSabaw #LugawQueen","Text, Reply",04/04/18 4:12,Emotional,0.0,0.0,0.0,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.19371707245216838,1,0,0,0,1,0,0,0,0,0,1,0,"['thank', 'sharing', 'news', 'thank', 'letting', 'us', 'know', 'leni', 'confident', 'win', 'recount', 'already', 'tampered', 'everything', 'hayup', 'hayup']",16
245,https://twitter.com/Daisy05580448/status/981495818514395142,@Daisy05580448,Daisy,,,17/03/2023 00:00:00,48.0,13.0,,"Hahaha nandaya sa Smartmatic ngayon naman sa WET WET BALOTA.. Haysss buti nakakatulog ka pa.. #FakeVP #WetMore 
@lenirobredo","Text, Image",04/04/18 11:36,Emotional,0.0,0.0,0.0,The tweet is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.19371707245216838,1,1,0,0,0,0,0,0,0,0,1,0,"['hahaha', 'nandaya', 'smartmatic', 'ngayon', 'wet', 'wet', 'balota', 'haysss', 'buti', 'nakakatulog']",11
246,https://twitter.com/raymondalvinpo1/status/981727337086533632,@raymondalvinpo1,RebootPinas,,,15/10/2023 00:00:00,32.0,30.0,,"ang kapal ng pagmumukha mo 
@lenirobredo
 #fraud #fakevp #cheater",Text,04/05/18 2:56,Emotional,0.0,0.0,0.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.19371707245216838,1,0,0,0,0,0,0,0,0,0,1,0,"['kapal', 'pagmumukha']",2
247,https://twitter.com/JurisImmanuel/status/981784614216716289,@JurisImmanuel,Iya,"Happily Married! 

You attack me with ad hominem nonsense by stalking my profile, YOU'LL BE REPORTED & BLOCKED! ",,15/09/2023 00:00:00,446.0,511.0,Philippines,"APRIL FOOLS!!!

#LeniTheCheater!
#FakeVP",Quote tweet,04/05/18 6:44,Emotional,0.0,0.0,0.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.19371707245216838,0,0,0,0,0,0,0,0,0,0,1,0,"['april', 'fools']",2
248,https://twitter.com/KhingGhrayz/status/981882358310686720,@KhingGhrayz,King gray,Im a simple living person,,18/03/2023 00:00:00,260.0,9.0,,#TimesItCanGetAwkward when all hands are pointed on you because you cheated on the election #VPrecount #PHNews #fakevp #LENI,Text,04/05/18 13:12,Rational,0.0,0.0,1.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.15493477846901976,1,0,0,0,0,0,0,0,0,1,0,0,"['hands', 'pointed', 'cheated', 'election']",4
249,https://twitter.com/iluvtweety18/status/982070360626552834,@iluvtweety18,Noni Ong,LOVE is always our secret ingredient  happily married,,13/04/2023 00:00:00,588.0,788.0,,Ang katotohanan na ikaw ay #FakeVP ?,Quote tweet,04/06/18 1:39,Emotional,1.0,0.0,1.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.16999086845003292,-0.2140641689425635,-0.15493477846901976,0,0,0,0,0,0,0,0,0,0,1,0,['katotohanan'],1
250,https://twitter.com/Ilokosboy/status/982254206684835840,@Ilokosboy,hen. del Pilar,"Modern day version of the brave hero Gregorio del Pilar, who perished in Tirad Pass I’m for truth & fairness for common good & eradicate evils of society",,17/05/2023 00:00:00,397.0,271.0,"California, USA","You’re asking a dumb #FakeVP!
So what do you expect as her answers?
She came from obscurity, & unknown & inexperienced beating out her veteran/ proven public servants like BBM!
 Doesn’t know anything about GOVERNANCE!
She says: “Sa akin lang! Hindi naman yata dapat!
SHE’S FAKING!","Text, Reply",04/06/18 13:50,Rational,1.0,0.0,5.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.16999086845003292,-0.2140641689425635,0.00019439746357467543,1,0,0,0,1,0,0,0,0,1,0,0,"['asking', 'dumb', 'expect', 'answers', 'came', 'obscurity', 'unknown', 'inexperienced', 'beating', 'proven', 'public', 'servants', 'like', 'bbm', 'know', 'anything', 'governance', 'says', 'hindi', 'yata', 'dapat', 'faking']",22
251,https://twitter.com/ZSigasig/status/982419506831257602,@ZSigasig,Zinag Sigasig,,,16/01/2023 00:00:00,104.0,26.0,"Kalamansig, Soccsksargen","Wala isyung malaki ang mga unused ballot, ang malaking isyu ay pre-shaded ang di gamit na balota para kay Leni. Ano ibig sabihin nito?  May isyu ng credibility ang pagiging bise ni Leni! Tangkang pandaraya? Oo! Sino? Kayo na ang maghusga!

#FakeVP",Text,04/07/18 0:47,Rational,0.0,0.0,0.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.19371707245216838,1,0,0,0,0,0,0,0,0,1,0,0,"['wala', 'isyung', 'malaki', 'unused', 'ballot', 'malaking', 'isyu', 'gamit', 'balota', 'leni', 'ibig', 'sabihin', 'nito', 'isyu', 'credibility', 'pagiging', 'bise', 'leni', 'tangkang', 'pandaraya', 'oo', 'sino', 'maghusga']",23
252,https://twitter.com/ritchiemarmol/status/982621221131960320,@ritchiemarmol,Ritchie Marmol,,,11/12/2023 0:00:00,30.0,48.0,Republic of the Philippines,"uh trolls? everything is fake these days... fake news... fake supporters... who knows, we may even have a #fakeVP #PhilippinePolitics",Quote tweet,04/07/18 14:08,Emotional,0.0,0.0,0.0,The hashtag is a mis/disinformation since PET junks the electoral protest of Marcos Jr. against Robredo since Marcos failed to prove his case that there was massive cheating in the 2016 elections [https://pressone.ph/fact-check-2016-vice-presidency-was-not-stolen-from-marcos/},-0.18369039511364899,-0.2140641689425635,-0.19371707245216838,0,0,0,0,0,0,0,0,0,0,1,0,"['uh', 'trolls', 'everything', 'fake', 'days', 'fake', 'news', 'fake', 'supporters', 'knows', 'even']",11
